timestamp,vehicle_count,flow_rate_vph,average_speed_kmh,vehicle_density_vpkm,occupancy_lane_1,occupancy_lane_2,occupancy_lane_3
2025-03-23 17:54:21,16,960.0,95.97882472862648,89.23927511196281,49.62090240097221,60.0551807846857,50.11102518367013
2025-03-23 17:55:21,15,900.0,118.82302272892132,134.21662900089876,60.479601249616344,12.23638221521931,17.121872683782303
2025-03-23 17:56:21,19,1140.0,126.29606540462265,54.23719348917883,54.50149170817651,69.40033268330109,53.067479062513115
2025-03-23 17:57:21,12,720.0,152.5717464831656,149.2188157289577,3.3116995202173927,12.062974101443025,79.78437850510723
2025-03-23 17:58:21,9,540.0,96.01707786104939,108.3597727269596,83.73302329517036,4.452371382289943,55.96889152605162
2025-03-23 17:59:21,19,1140.0,111.74538691067308,89.72302439486695,18.33754113514592,79.08731351265116,38.395338393602806
2025-03-23 18:00:21,5,300.0,114.36956132030457,110.88912326445147,7.643778925249311,89.7895238976602,31.99485066836978
2025-03-23 18:01:21,18,1080.0,117.13697370138911,43.16521609580782,74.30544255949513,24.20100324412107,88.02984329693575
2025-03-23 18:02:21,6,360.0,104.53358708702076,90.87184447186945,72.65713968733274,52.151117227556576,10.523496900426888
2025-03-23 18:03:21,18,1080.0,106.1615772238163,47.55243724701141,74.70397040820909,46.77804203625426,20.756331828776077
2025-03-23 18:04:21,10,600.0,116.51622442904807,140.45657905435547,35.40966472681174,46.59841723074971,53.747222302079145
2025-03-23 18:05:21,8,480.0,135.32981898924356,140.3020624779356,6.833173878479859,36.200598290524454,50.136024802746014
2025-03-23 18:06:21,13,780.0,100.71104113597076,82.52956649680924,48.38238062865078,56.318978512793336,54.862964679079674
2025-03-23 18:07:21,3,180.0,82.76075588361455,138.59136859015044,41.69207619577292,56.878482482084635,13.86651345734239
2025-03-23 18:08:21,18,1080.0,85.24572317436693,35.37652871266988,42.89907523933966,17.932003382076232,48.372450674788205
2025-03-23 18:09:21,15,900.0,153.68591294842136,104.29102234690983,82.58538640340262,49.62619185779435,9.704172016292812
2025-03-23 18:10:21,3,180.0,99.00823986999126,144.482963671802,50.264838574688916,56.88637439164953,28.79332023055552
2025-03-23 18:11:21,11,660.0,113.11963703433287,139.41774104563507,27.464094167677068,5.1377625430992,93.5812237950516
2025-03-23 18:12:21,1,60.0,107.70390995583807,39.02538775881768,53.96160591973687,23.962102798585416,14.869277584765072
2025-03-23 18:13:21,4,240.0,128.33736031959901,140.51071196853252,85.33314149300966,96.35453809973798,77.28604209867434
2025-03-23 18:14:21,11,660.0,103.15927768894495,99.34402603426878,91.60657454633304,37.99311847843557,28.24498370549743
2025-03-23 18:15:21,6,360.0,87.79603080515976,147.37156998503676,60.860685416839964,25.91658662423988,22.68478959470095
2025-03-23 18:16:21,1,60.0,86.98765942994379,56.37096139504054,30.35724348226494,30.0326264406647,50.77321136340656
2025-03-23 18:17:21,12,720.0,101.47154238360812,79.97591442907563,72.96519020909771,4.941993419578939,50.003573226849205
2025-03-23 18:18:21,15,900.0,125.47377104995448,75.9951853008427,55.203689009051836,75.12913519543201,51.07918571566293
2025-03-23 18:19:21,18,1080.0,105.6329768728956,56.1069916645958,83.07895286407484,36.79136670439601,4.610904802154547
2025-03-23 18:20:21,13,780.0,107.687968136345,77.82900995981686,72.14377438516976,93.04436709172083,30.97108317547046
2025-03-23 18:21:21,18,1080.0,95.25055729443528,137.63856966176357,10.902804554789025,10.812969185635147,1.0969203582843479
2025-03-23 18:22:21,19,1140.0,67.80330484361372,134.27101053561006,84.09804227215363,75.65862651042613,37.8228121583162
2025-03-23 18:23:21,10,600.0,116.99102282584792,113.63526618805678,72.83361771173024,85.09780718413852,29.461764076603224
2025-03-23 18:24:21,17,1020.0,117.0140679516505,42.90373849382952,12.611225564750296,57.78323427585722,20.845453899752364
2025-03-23 18:25:21,7,420.0,115.56527812466418,131.72356752664155,86.06987463864823,19.197802099157634,2.40572173340996
2025-03-23 18:26:21,6,360.0,99.79198748584805,83.82075590276263,28.536764419970584,67.16623579160796,20.554117204236277
2025-03-23 18:27:21,1,60.0,114.31177376885745,77.80700759007513,23.985259382202738,77.43537839930353,14.682174994699992
2025-03-23 18:28:21,7,420.0,127.62481519279541,40.01076454601326,61.47589459232741,54.30824345963624,15.754856037771003
2025-03-23 18:29:21,10,600.0,123.1533005338027,78.1555320418506,78.37944613963931,63.84110447466256,48.39728370975034
2025-03-23 18:30:21,6,360.0,122.16025021584576,34.90089250644215,34.871784702832464,27.026776255019293,12.575328182396728
2025-03-23 18:31:21,7,420.0,121.59718888030967,121.09671453127007,23.464487373002097,87.42420198442356,14.153480083419623
2025-03-23 18:32:21,12,720.0,109.04681312221611,133.426728540182,8.391036512937688,25.052011227416028,20.192545954138573
2025-03-23 18:33:21,4,240.0,131.85013832300024,134.1963477479722,8.163363048274718,58.30879900701095,34.200717285114656
2025-03-23 18:34:21,9,540.0,128.44382347514363,124.61764619606109,80.42227799990727,66.11011561029841,87.89591367531935
2025-03-23 18:35:21,15,900.0,116.58007604659001,110.3456743944288,19.944791947434947,40.05354119177702,78.08674263898074
2025-03-23 18:36:21,2,120.0,102.99172745402238,86.1168445057547,38.86674721898512,50.9815872092276,39.866349569940596
2025-03-23 18:37:21,1,60.0,139.7962663251755,70.82202159593452,65.08634298727142,76.55435340630007,90.55722068676081
2025-03-23 18:38:21,9,540.0,155.0587666944386,119.6593386357153,61.676789372723064,28.36513336212445,14.80626351184947
2025-03-23 18:39:21,2,120.0,128.87702951633648,64.52904271734081,48.34010239776212,43.00868162588646,13.051996129217013
2025-03-23 18:40:21,3,180.0,106.50316402718539,126.78072225882295,60.32041374947554,75.42278253237092,36.17477928869926
2025-03-23 18:41:21,8,480.0,96.51220443267522,42.94756319432594,58.3972331137719,33.26484740150121,58.740825417956586
2025-03-23 18:42:21,6,360.0,135.25011034074117,133.98892670078385,24.334300043743173,36.52327775174919,56.623416125377254
2025-03-23 18:43:21,18,1080.0,90.10119733593646,84.66120181690155,16.188371562209593,57.38166739212731,85.19119955951562
2025-03-23 18:44:21,5,300.0,136.7410343081614,120.81384912874857,43.03290439928187,27.563970107209144,9.93330744720209
2025-03-23 18:45:21,5,300.0,100.18727801333748,91.6626226659446,92.041931987153,45.51041206057598,37.15657348586326
2025-03-23 18:46:21,16,960.0,142.96413509846602,98.48076411807983,58.082786856335375,63.63278558522325,82.650344041
2025-03-23 18:47:21,17,1020.0,160.0,88.83650657582504,21.598758233665205,3.7592602243888495,78.05169461229659
2025-03-23 18:48:21,1,60.0,105.5149880532859,55.22837154415471,76.08186679786479,22.33684781020576,75.7673477248258
2025-03-23 18:49:21,15,900.0,112.82479075399273,41.75911286823527,55.38754888037987,38.91167334977952,44.965833866130744
2025-03-23 18:50:21,15,900.0,116.34367148595118,118.96344503203449,62.777847866937655,52.94786140440374,2.3607860629314303
2025-03-23 18:51:21,7,420.0,91.70932766786161,60.90152778393784,90.8846913101677,74.27819364725056,39.978912541352386
2025-03-23 18:52:21,12,720.0,112.84746127486838,90.84106699564913,96.64815850873686,70.63695331933745,44.00573752906498
2025-03-23 18:53:21,6,360.0,79.41189670923006,103.62015957776143,24.058498798873053,5.6736469714179005,1.7253266075013096
2025-03-23 18:54:21,14,840.0,109.9170350976343,63.40262412439214,66.54363788643558,67.8462368442972,90.31186645318758
2025-03-23 18:55:21,14,840.0,116.89257944131182,132.51544511579345,5.073196676569925,95.29291380155756,87.52125395662192
2025-03-23 18:56:21,10,600.0,103.14927693032911,54.183751150370355,6.411095687818524,6.384927406879037,53.27496279229634
2025-03-23 18:57:21,7,420.0,122.62599302944591,56.22531620083478,50.78434272363026,27.789991689151282,56.41180452651866
2025-03-23 18:58:21,13,780.0,113.04499172565946,107.013859416743,50.91091194761512,92.97187406121975,68.4793277469687
2025-03-23 18:59:21,7,420.0,89.6211978611788,58.446220886085115,64.21059707940478,68.4023984233421,31.92592440225921
2025-03-23 19:00:21,15,900.0,107.73763301874281,53.34151116499663,15.803199146154068,23.473495337467064,83.03564658393967
2025-03-23 19:01:21,8,480.0,121.1874774408055,143.91699183812503,32.01542427729437,73.6726728609639,47.53599430311424
2025-03-23 19:02:21,8,480.0,94.68984705547794,62.27402955200895,87.18652731269931,35.60305932381051,71.46189151833487
2025-03-23 19:03:21,9,540.0,100.81421437378629,145.19244220437946,48.63384679149675,50.167658111724165,21.02726426305701
2025-03-23 19:04:21,13,780.0,96.10813770442982,134.76616103315152,73.10694982405465,87.39087698832222,79.58695202872775
2025-03-23 19:05:21,6,360.0,97.339564263454,35.36083717274784,70.14978418658008,88.14041965727716,58.292711003430185
2025-03-23 19:06:21,4,240.0,78.83761014721523,147.45979378584406,82.0205437167737,35.89223113572263,12.131938209015258
2025-03-23 19:07:21,12,720.0,128.27944127747745,59.60504981714642,45.82971093510048,23.240627256846825,35.01675840330165
2025-03-23 19:08:21,1,60.0,64.58447285085708,80.33682638138846,32.71022136498411,87.7463207465576,74.31337696067206
2025-03-23 19:09:21,3,180.0,110.14421162749204,75.87119745261043,62.00135177098396,4.994809590196536,63.04823692007279
2025-03-23 19:10:21,3,180.0,105.98158999312304,42.12104603581365,56.75341189081177,27.14912538052513,79.95755697430424
2025-03-23 19:11:21,17,1020.0,96.68594114594481,105.68832391023435,93.58164922220375,69.39987253642997,83.33822211554572
2025-03-23 19:12:21,8,480.0,127.78729974566632,99.71026408755317,12.457243520228268,56.62962942166547,98.2819032933652
2025-03-23 19:13:21,3,180.0,131.80279562486464,31.2233691511342,8.751150107798555,53.90507036515311,8.490285376954176
2025-03-23 19:14:21,5,300.0,119.0750599570262,58.17312628794636,33.77786295279168,23.675806421475563,77.67106583293258
2025-03-23 19:15:21,18,1080.0,153.3212997836479,32.58199675191414,21.169795651323476,71.60652263446713,3.671736957580074
2025-03-23 19:16:21,11,660.0,83.90458561757693,133.4555943005201,78.90345502309799,50.665430701376714,54.95715702803425
2025-03-23 19:17:21,4,240.0,108.0878756812532,66.22198145588358,16.362921112233376,50.47917377131809,47.19712474247727
2025-03-23 19:18:21,2,120.0,118.55070154087785,60.3043682791759,19.360578007614038,71.5412305537953,57.414962113076406
2025-03-23 19:19:21,11,660.0,112.51520722520065,41.568084676362105,64.1166348329711,19.10064582613836,11.867213887203231
2025-03-23 19:20:21,10,600.0,76.28230423914181,89.27611073371892,16.99700755233522,24.483027671803182,12.879518170530545
2025-03-23 19:21:21,5,300.0,91.81566314319085,72.91848081293273,68.1771454790731,2.882920021898261,3.995911307682265
2025-03-23 19:22:21,14,840.0,84.02307259997474,67.8036201047349,90.63508713293645,73.09637482739481,67.00451313621268
2025-03-23 19:23:21,7,420.0,86.75861749566205,108.85922203278788,7.780091639753827,85.07748968369903,82.70991611427519
2025-03-23 19:24:21,14,840.0,84.22970773709363,126.92215570433972,88.63349065519492,78.07456397611254,45.90456910205828
2025-03-23 19:25:21,5,300.0,126.34898985934034,40.82913203978053,13.880451597331621,48.73705952460057,3.0508350342420054
2025-03-23 19:26:21,8,480.0,94.29790333386819,89.71441070741298,86.09640972793574,2.798820453973616,78.21509516364108
2025-03-23 19:27:21,9,540.0,114.09040985073685,106.43835200409484,45.235031109565845,98.69292528792609,56.91128796620677
2025-03-23 19:28:21,11,660.0,97.54136767025075,103.4477823587581,8.276840402540287,4.699202579557616,3.3987363828045902
2025-03-23 19:29:21,15,900.0,121.10556622940295,72.3695101904149,85.08822950987536,57.614987537946696,9.303554383794443
2025-03-23 19:30:21,15,900.0,70.82499677712354,69.65724046741913,87.15734988591961,62.31218069976083,71.6697810310354
2025-03-23 19:31:21,14,840.0,145.05971041331287,117.5269643635359,69.10046057231372,55.508862409129215,83.20039208647097
2025-03-23 19:32:21,10,600.0,143.7344088574316,73.74081990288309,31.11388816536809,75.45717993808448,58.98900123509886
2025-03-23 19:33:21,11,660.0,135.2683963684717,131.07199396828568,82.38005239264481,58.986654412685326,99.77350159414644
2025-03-23 19:34:21,12,720.0,100.33571081562036,78.83766155553548,58.67449853731617,59.64284772287717,16.304803821556835
2025-03-23 19:35:21,8,480.0,114.65416108547753,90.2072640385311,20.28878263724906,59.74719918208147,18.285314015835972
2025-03-23 19:36:21,16,960.0,115.10526301896599,94.42607177885705,83.08527203779732,37.944595735711516,4.914961638506221
2025-03-23 19:37:21,3,180.0,151.7499793814045,66.5214790454207,82.57484188185597,41.1062872804052,79.02497497359751
2025-03-23 19:38:21,16,960.0,144.2535491712344,123.33698907619656,1.4572656178206467,90.6971268767995,94.30016262944531
2025-03-23 19:39:21,16,960.0,115.52658403818243,68.18505719627936,85.94287923487029,75.7773370706086,98.6553334856137
2025-03-23 19:40:21,9,540.0,99.42565618370897,136.20464660994304,46.57166362118789,30.129952751001245,82.67690752502071
2025-03-23 19:41:21,9,540.0,122.02555213441073,49.649993350006554,24.41614516968248,67.74922146318494,99.0381152894528
2025-03-23 19:42:21,13,780.0,96.79321543413658,121.34978387765835,67.30348623944633,92.38918014511745,35.17470283917302
2025-03-23 19:43:21,14,840.0,74.76223018892114,84.79435333323141,10.919032059951872,39.44092859627697,26.668210941262803
2025-03-23 19:44:21,7,420.0,99.00947979454928,107.18011030752366,50.930217386901774,60.20046833710868,91.19562134961227
2025-03-23 19:45:21,7,420.0,113.67000698261229,49.71246447588264,59.28360439128452,82.05213386450535,46.13608342277524
2025-03-23 19:46:21,6,360.0,96.08768172567265,72.22960792385169,6.599791729850146,62.79824178896766,69.73187944926714
2025-03-23 19:47:21,10,600.0,122.0103402649256,131.5414126870365,74.24699802964061,52.083854647674144,92.57060721159344
2025-03-23 19:48:21,3,180.0,88.40863810671046,65.64099206026344,58.38036135085761,42.68504936888517,19.51994708037763
2025-03-23 19:49:21,18,1080.0,131.11964133452133,67.0424609803637,20.124250508983433,42.9749548712265,29.409901388943727
2025-03-23 19:50:21,4,240.0,118.87160794428993,78.37783287746508,80.93790240550707,9.367826513342969,36.35027099616802
2025-03-23 19:51:21,11,660.0,119.36023497545159,34.885160690578296,13.0076835370454,13.258165589124282,38.65627003030858
2025-03-23 19:52:21,19,1140.0,119.70942219696171,51.61780691879866,80.95418329942127,25.27388953536648,68.34053136668929
2025-03-23 19:53:21,12,720.0,121.63234371883811,37.17399643958402,98.2724721987546,4.259525199832714,85.36434247793989
2025-03-23 19:54:21,15,900.0,96.84873595430443,69.74599591354527,93.63930487557148,8.335019314409276,86.8242827290021
2025-03-23 19:55:21,11,660.0,102.17930464857469,130.87665701311784,71.19229651589724,48.39585569255481,75.76348775250918
2025-03-23 19:56:21,3,180.0,137.97099279506827,74.32456345862111,77.95209348835247,44.71639099259945,28.742331913921493
2025-03-23 19:57:21,14,840.0,96.33097802500816,93.28120090083934,87.34580771303033,62.14911236698087,1.777321456133496
2025-03-23 19:58:21,17,1020.0,101.65197464167456,101.70663863641612,32.21180200706334,47.419049510046804,75.87609148047996
2025-03-23 19:59:21,13,780.0,115.99935163256744,118.65675112211531,0.6409341182606498,43.09004151388609,75.17051925933202
2025-03-23 20:00:21,15,900.0,78.5893007183929,134.34114008379711,95.24793747942755,18.410355789788223,51.902626392600126
2025-03-23 20:01:21,2,120.0,91.06075824413483,86.01534020490625,24.149922924290056,86.60384449073072,64.95932907442172
2025-03-23 20:02:21,11,660.0,66.569150347145,95.55285571184707,89.62301337120941,98.43851759560181,36.36519412906526
2025-03-23 20:03:21,4,240.0,130.08396013087793,56.248981750921224,55.029545275832845,44.78071965778167,40.435554325804986
2025-03-23 20:04:21,1,60.0,139.07319354405283,119.04183806160118,33.8684388507407,54.48441804253904,96.73180298822764
2025-03-23 20:05:21,3,180.0,83.9239183854533,87.14889106982226,81.96750944641367,44.589317395211545,90.2538527358915
2025-03-23 20:06:21,8,480.0,114.08391691985503,116.75505780156723,5.827440003569839,75.40444103296252,50.993777613207456
2025-03-23 20:07:21,12,720.0,97.46794003140738,129.02590440096697,51.07627789800059,35.90610226822424,56.59178608421808
2025-03-23 20:08:21,14,840.0,112.63112918550166,131.71965333082017,70.3083422680699,16.606550313808132,17.913202832192376
2025-03-23 20:09:21,13,780.0,148.28905965909667,98.43853100009228,78.18206727318821,36.68895109116712,49.711848325738714
2025-03-23 20:10:21,11,660.0,101.65682092286387,113.49922263202087,37.22453692057013,97.13775304579241,32.3912799075354
2025-03-23 20:11:21,11,660.0,92.97256044061491,85.64770194048754,77.42448951749581,5.619766707400087,21.737433106588632
2025-03-23 20:12:21,4,240.0,108.09144283331494,43.32309207952835,7.202727962484068,25.79179608081229,45.0677117910335
2025-03-23 20:13:21,13,780.0,111.31712989736943,32.243612649703515,12.660594412783531,27.07855149451044,43.99342032140079
2025-03-23 20:14:21,5,300.0,140.12317068154957,135.13207234784397,62.565409006341255,26.32061189665191,63.489498316582086
2025-03-23 20:15:21,2,120.0,102.59570009385237,138.57746271445774,71.16665636092841,61.743495573302724,34.13362173167931
2025-03-23 20:16:21,3,180.0,83.77903291611624,148.7023901241385,23.576720268288742,3.3670613100751368,43.20700478903273
2025-03-23 20:17:21,5,300.0,102.2960940944462,134.21423543116856,14.535217532494272,42.16623027925106,46.86084517138468
2025-03-23 20:18:21,16,960.0,132.97775677403305,142.1374498363099,5.159483059335979,62.778320099332575,98.5817548712128
2025-03-23 20:19:21,1,60.0,126.0443295238372,68.31126680723281,58.3322941047282,38.36053205326142,48.4076931965985
2025-03-23 20:20:21,17,1020.0,113.29522871354105,96.75522599341556,29.0257731461674,61.13065355782402,63.649000006409715
2025-03-23 20:21:21,1,60.0,134.55191723570022,124.74616552960751,73.91638360085969,27.936055622138756,47.55313279346964
2025-03-23 20:22:21,9,540.0,132.39941191359466,39.87157026472741,88.3865926273479,5.658396151198486,5.0276532313905165
2025-03-23 20:23:21,7,420.0,117.52218925618257,52.979625545750736,31.343210224269523,95.49459226135639,15.341763286181875
2025-03-23 20:24:21,19,1140.0,116.92109854195996,108.01150527415682,79.02314371892437,95.57816747821562,66.76773579292623
2025-03-23 20:25:21,7,420.0,111.15357340420812,74.51281569807216,31.946445991438,1.5492010611064866,51.08047048929352
2025-03-23 20:26:21,10,600.0,103.4568234666335,36.94631266343616,98.68423378544556,15.349895827554484,42.562413535656894
